PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39658319","Plasma proteomics improves prediction of coronary plaque progression","Kraaijenhof JM, Nurmohamed NS, Bom MJ, Gaillard EL, Ibrahim S, Beverloo CYY, Planken RN, Hovingh GK, Danad I, Stroes ESG, Knaapen P.","Eur Heart J Cardiovasc Imaging. 2025 Mar 3;26(3):489-499. doi: 10.1093/ehjci/jeae313.","Kraaijenhof JM","Eur Heart J Cardiovasc Imaging","2025","2024/12/10","PMC11879226","","10.1093/ehjci/jeae313"
"33541387","X-change symposium: status and future of modern radiation oncology-from technology to biology","Corradini S, Niyazi M, Verellen D, Valentini V, Walsh S, Grosu AL, Lauber K, Giaccia A, Unger K, Debus J, Pieters BR, Guckenberger M, Senan S, Budach W, Rad R, Mayerle J, Belka C.","Radiat Oncol. 2021 Feb 4;16(1):27. doi: 10.1186/s13014-021-01758-w.","Corradini S","Radiat Oncol","2021","2021/02/05","PMC7863262","","10.1186/s13014-021-01758-w"
"40464195","Androgen Deprivation Therapy-Induced Muscle Loss and Fat Gain Predict Cardiovascular Events in Prostate Cancer Patients","Lee J, Lin YH, Chiang PK, Lin JB, Jan YT, Tsai WK, Chen YJ, Wu KP.","J Cachexia Sarcopenia Muscle. 2025 Jun;16(3):e13844. doi: 10.1002/jcsm.13844.","Lee J","J Cachexia Sarcopenia Muscle","2025","2025/06/04","PMC12134783","","10.1002/jcsm.13844"
"40478467","Establishment and validation of a nomogram model for surgical site infections after posterior lumbar interbody fusion: a retrospective observational study","Long Z, Hu X, Liu J, Zhou P, Zhang B, Zhang S, Wei H, Qu W, Luan X.","Neurosurg Rev. 2025 Jun 6;48(1):488. doi: 10.1007/s10143-025-03645-4.","Long Z","Neurosurg Rev","2025","2025/06/06","","","10.1007/s10143-025-03645-4"
"33669531","Quantitative FDG PET Assessment for Oncology Therapy","Hirata K, Tamaki N.","Cancers (Basel). 2021 Feb 19;13(4):869. doi: 10.3390/cancers13040869.","Hirata K","Cancers (Basel)","2021","2021/03/06","PMC7922629","","10.3390/cancers13040869"
"36359199","Open Source Repository and Online Calculator of Prediction Models for Diagnosis and Prognosis in Oncology","Halilaj I, Oberije C, Chatterjee A, van Wijk Y, Rad NM, Galganebanduge P, Lavrova E, Primakov S, Widaatalla Y, Wind A, Lambin P.","Biomedicines. 2022 Oct 23;10(11):2679. doi: 10.3390/biomedicines10112679.","Halilaj I","Biomedicines","2022","2022/11/11","PMC9687260","","10.3390/biomedicines10112679"
"30620772","Cardiovascular risk prediction models for women in the general population: A systematic review","Baart SJ, Dam V, Scheres LJJ, Damen JAAG, Spijker R, Schuit E, Debray TPA, Fauser BCJM, Boersma E, Moons KGM, van der Schouw YT; CREW consortium.","PLoS One. 2019 Jan 8;14(1):e0210329. doi: 10.1371/journal.pone.0210329. eCollection 2019.","Baart SJ","PLoS One","2019","2019/01/09","PMC6324808","","10.1371/journal.pone.0210329"
"31517141","Machine Learning to Identify Dialysis Patients at High Death Risk","Akbilgic O, Obi Y, Potukuchi PK, Karabayir I, Nguyen DV, Soohoo M, Streja E, Molnar MZ, Rhee CM, Kalantar-Zadeh K, Kovesdy CP.","Kidney Int Rep. 2019 Jun 22;4(9):1219-1229. doi: 10.1016/j.ekir.2019.06.009. eCollection 2019 Sep.","Akbilgic O","Kidney Int Rep","2019","2019/09/14","PMC6732773","","10.1016/j.ekir.2019.06.009"
"36536823","Development and Validation of a Comprehensive Model for Predicting Distant Metastasis of Solid Lung Adenocarcinoma: 3D Radiomics, 2D Radiomics and Clinical Features","Peng Z, Lin Z, He A, Yi L, Jin M, Chen Z, Tao Y, Yang Y, Cui C, Liu Y, Zuo M.","Cancer Manag Res. 2022 Dec 13;14:3437-3448. doi: 10.2147/CMAR.S393058. eCollection 2022.","Peng Z","Cancer Manag Res","2022","2022/12/20","PMC9758990","","10.2147/CMAR.S393058"
"32017047","Conditional survival after neoadjuvant chemoradiotherapy and surgery for oesophageal cancer","Hagens ERC, Feenstra ML, Eshuis WJ, Hulshof MCCM, van Laarhoven HWM, van Berge Henegouwen MI, Gisbertz SS.","Br J Surg. 2020 Jul;107(8):1053-1061. doi: 10.1002/bjs.11476. Epub 2020 Feb 3.","Hagens ERC","Br J Surg","2020","2020/02/05","PMC7317937","","10.1002/bjs.11476"
"34285939","NTCP Modeling of Late Effects for Head and Neck Cancer: A Systematic Review","Stieb S, Lee A, van Dijk LV, Frank S, Fuller CD, Blanchard P.","Int J Part Ther. 2021 Jun 25;8(1):95-107. doi: 10.14338/20-00092. eCollection 2021 Summer.","Stieb S","Int J Part Ther","2021","2021/07/21","PMC8270107","","10.14338/20-00092"
"29216838","A prediction model to identify hospitalised, older adults with reduced physical performance","Bruun IH, Maribo T, Nørgaard B, Schiøttz-Christensen B, Mogensen CB.","BMC Geriatr. 2017 Dec 7;17(1):281. doi: 10.1186/s12877-017-0671-5.","Bruun IH","BMC Geriatr","2017","2017/12/09","PMC5719737","","10.1186/s12877-017-0671-5"
"29264157","Relationship between urodynamic patterns and lower urinary tract symptoms in Chinese women with a non-neurogenic bladder","Wang L, Wang C, Qu C, Yin L, Xu D, Cui X, Liu B.","Asian J Urol. 2016 Jan;3(1):10-19. doi: 10.1016/j.ajur.2015.11.004. Epub 2015 Dec 2.","Wang L","Asian J Urol","2016","2017/12/22","PMC5730814","","10.1016/j.ajur.2015.11.004"
"38647728","Predicting contralateral extraprostatic extension in unilateral high-risk prostate cancer: a multicentric external validation study","Diamand R, Roche JB, Lacetera V, Simone G, Windisch O, Benamran D, Fourcade A, Fournier G, Fiard G, Ploussard G, Roumeguère T, Peltier A, Albisinni S.","World J Urol. 2024 Apr 22;42(1):247. doi: 10.1007/s00345-024-04966-7.","Diamand R","World J Urol","2024","2024/04/22","","","10.1007/s00345-024-04966-7"
"38747982","The impact of prostate volume estimation on the risk-adapted biopsy decision based on prostate-specific antigen density and magnetic resonance imaging score","Baudewyns A, Guenzel K, Halinski A, Dariane C, Delavar G, Anract J, Barry Delongchamps N, Jabbour T, Bourgeno HA, Lefebvre Y, Ferriero M, Simone G, Fourcade A, Fournier G, Oderda M, Gontero P, Bernal-Gomez A, Mastrorosa A, Roche JB, Zahr RA, Ploussard G, Fiard G, Rysankova K, Bui AP, Taha F, Windisch O, Benamran D, Vlahopoulos L, Assenmacher G, Roumeguère T, Peltier A, Diamand R.","World J Urol. 2024 May 15;42(1):322. doi: 10.1007/s00345-024-04962-x.","Baudewyns A","World J Urol","2024","2024/05/15","","","10.1007/s00345-024-04962-x"
